px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.49906	-9.02389	2.77259	11.4695	-0.0564503	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	6.90548e-310
9.52664	-9.17399	2.77822	11.4344	-0.0893709	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	6.90547e-310
9.55082	-9.31961	2.75203	11.3859	-0.152326	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	6.90548e-310
9.60184	-9.45826	2.74906	11.3743	-0.155855	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	6.90547e-310
9.648	-9.60007	2.74477	11.3568	-0.168208	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	6.90548e-310
9.68203	-9.74934	2.74491	11.3329	-0.183128	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	6.90547e-310
9.73921	-9.8911	2.75048	11.3327	-0.16793	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	6.90548e-310
9.77679	-10.0393	2.75116	11.3142	-0.177285	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	6.90547e-310
9.78754	-10.1848	2.73204	11.2671	-0.231304	9.69256	-10.1336	9.75	-10.2	0	-2.73106	6.90548e-310
9.8068	-10.338	2.73353	11.2389	-0.246987	9.75264	-10.3488	9.75	-10.35	0	-2.73105	6.90547e-310
9.87846	-10.4676	2.75331	11.2726	-0.177647	9.82419	-10.5024	9.8	-10.5	1	-2.99999	6.90548e-310
9.89159	-10.6138	2.75861	11.2445	-0.196626	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	6.90547e-310
9.91617	-10.7479	2.75587	11.2267	-0.207211	9.825	-10.7525	9.85	-10.8	0	-3.00047	6.90548e-310
9.91841	-10.9001	2.76454	11.1931	-0.229998	9.85033	-10.9603	9.85	-10.95	0	-3.00048	6.90547e-310
9.8831	-11.041	2.73978	11.1085	-0.339724	9.91881	-11.1448	9.85	-11.05	0	-1.9956	6.90548e-310
9.8901	-11.1754	2.73712	11.0869	-0.344602	9.86057	-11.1502	9.85	-11.15	0	-1.99559	6.90547e-310
9.88619	-11.3244	2.73165	11.0503	-0.370293	9.83851	-11.2795	9.85	-11.3	0	-2.73184	6.90548e-310
9.88088	-11.4732	2.72962	11.0219	-0.378652	9.83839	-11.4483	9.85	-11.45	0	-2.73182	6.90547e-310
9.86675	-11.6091	2.72544	10.9852	-0.404179	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	6.90548e-310
9.83786	-11.7508	2.72807	10.9465	-0.422222	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	6.90547e-310
9.83802	-11.9008	2.73084	10.9355	-0.40309	9.77699	-11.9246	9.75	-11.9	0	-2.73084	6.90548e-310
9.81079	-12.0528	2.73266	10.9019	-0.414162	9.75861	-12.0491	9.75	-12.05	0	-2.73085	6.90547e-310
9.72955	-12.1962	2.72006	10.803	-0.526725	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.90548e-310
9.66643	-12.3472	2.72509	10.752	-0.5476	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	6.90547e-310
9.51775	-12.4781	2.7146	10.5891	-0.745991	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	6.90548e-310
9.43223	-12.6065	2.71161	10.5318	-0.762406	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	6.90547e-310
9.34071	-12.7337	2.71193	10.4628	-0.802707	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	6.90548e-310
9.25887	-12.8453	2.70056	10.4142	-0.809376	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	6.90547e-310
9.05646	-12.9257	2.70565	10.2163	-1.04202	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	6.90548e-310
8.92647	-13.0172	2.70389	10.1428	-1.05754	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	6.90547e-310
8.77506	-13.0811	2.7132	10.0244	-1.15707	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.90548e-310
8.65615	-13.1384	2.70362	9.95864	-1.16713	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	6.90547e-310
8.49283	-13.185	2.7123	9.84279	-1.24621	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	6.90548e-310
8.35185	-13.2272	2.7052	9.76713	-1.25527	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	6.90547e-310
8.21255	-13.2732	2.70233	9.70334	-1.24591	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	6.90548e-310
8.06644	-13.2982	2.69738	9.62839	-1.25357	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	6.90547e-310
7.9071	-13.3035	2.70392	9.5312	-1.29626	7.88931	-13.1791	7.9	-13.25	-2.72673	0	6.90548e-310
7.75798	-13.3026	2.69932	9.45301	-1.30438	7.75593	-13.2425	7.75	-13.25	-2.72673	0	6.90547e-310
7.60397	-13.2899	2.70162	9.36916	-1.32057	7.52542	-13.1457	7.6	-13.25	-2.72991	0	6.90548e-310
7.45548	-13.269	2.69968	9.29179	-1.32581	7.44992	-13.2329	7.45	-13.25	-2.72991	0	6.90547e-310
7.2899	-13.1963	2.72908	9.15345	-1.42706	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	6.90548e-310
7.13493	-13.1532	2.73922	9.07576	-1.42222	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	6.90547e-310
7.00675	-13.1416	2.70118	9.06028	-1.32287	6.90569	-13.1515	6.9	-13.15	-2.72312	0	6.90548e-310
6.85046	-13.0966	2.71809	8.99704	-1.3067	6.73255	-13.1364	6.75	-13.15	-2.72312	0	6.90547e-310
6.73387	-13.0891	2.68599	8.9931	-1.21595	6.69426	-13.3705	6.6	-13.15	-3.00475	0	6.90548e-310
6.58469	-13.0573	2.70966	8.95533	-1.18442	6.42749	-13.1436	6.45	-13.15	-3.00472	0	6.90547e-310
6.46478	-13.0258	2.69078	8.93388	-1.12898	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	6.90548e-310
6.32994	-12.9816	2.70333	8.89621	-1.10601	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	6.90547e-310
6.20078	-12.9323	2.68846	8.86641	-1.0626	6.162	-13.1569	6.1	-13	-2.72732	0.909111	6.90548e-310
6.05369	-12.8746	2.70347	8.83028	-1.03579	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	6.90547e-310
5.92675	-12.8102	2.69059	8.79945	-0.997453	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	6.90548e-310
5.775	-12.7542	2.70866	8.77711	-0.960099	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	6.90547e-310
5.65546	-12.6637	2.7136	8.72463	-0.962029	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	6.90548e-310
5.51892	-12.5896	2.72432	8.6961	-0.935034	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	6.90547e-310
5.40815	-12.4836	2.73385	8.6384	-0.946541	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	6.90548e-310
5.26339	-12.4032	2.75244	8.62007	-0.908403	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	6.90547e-310
5.15506	-12.316	2.73746	8.59201	-0.88088	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	6.90548e-310
5.03328	-12.2156	2.74776	8.56146	-0.860638	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	6.90547e-310
4.93678	-12.0823	2.77254	8.49681	-0.887531	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	6.90548e-310
4.82744	-11.9659	2.78249	8.46245	-0.870803	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	6.90547e-310
4.74238	-11.8539	2.75484	8.43181	-0.843789	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	6.90548e-310
4.66398	-11.7288	2.75227	8.38633	-0.843325	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	6.90547e-310
4.59071	-11.5992	2.75008	8.34094	-0.842346	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	6.90548e-310
4.52983	-11.459	2.74984	8.28833	-0.848888	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	6.90547e-310
4.45557	-11.2957	2.80462	8.23384	-0.858904	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	6.90548e-310
4.41936	-11.1351	2.80801	8.16919	-0.876736	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	6.90547e-310
4.42017	-10.9976	2.74778	8.093	-0.914643	4.46178	-10.9843	4.45	-10.95	0	1.81804	6.90548e-310
4.40273	-10.8486	2.74348	8.03234	-0.926486	4.4464	-10.8663	4.45	-10.85	0	1.81805	6.90547e-310
4.43681	-10.7143	2.69024	7.93611	-0.992139	4.60972	-11.1274	4.45	-10.75	0	1.81614	6.90548e-310
4.42724	-10.576	2.68364	7.88491	-0.989909	4.43858	-10.6346	4.45	-10.65	0	1.81614	6.90547e-310
4.36625	-10.4304	2.71382	7.89203	-0.903186	4.43099	-10.4242	4.45	-10.45	0	3.6396	6.90548e-310
4.38813	-10.2728	2.71667	7.82334	-0.922618	4.44616	-10.2449	4.45	-10.25	0	3.6396	6.90547e-310
4.42031	-10.1233	2.71048	7.74987	-0.952624	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	6.90548e-310
4.47053	-9.9678	2.71476	7.67374	-0.976557	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	6.90547e-310
4.47826	-9.83052	2.72277	7.64906	-0.93971	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	6.90548e-310
4.54355	-9.68938	2.73052	7.57652	-0.964104	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	6.90547e-310
4.63988	-9.54623	2.73049	7.46512	-1.04605	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	6.90548e-310
4.71013	-9.41472	2.72732	7.40056	-1.05402	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	6.90547e-310
4.75157	-9.28846	2.72792	7.37473	-1.01419	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	6.90548e-310
4.84335	-9.16777	2.73465	7.3068	-1.02915	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	6.90547e-310
4.8728	-9.02701	2.72895	7.31885	-0.926252	5.03379	-9.03255	5	-9	0.908384	2.72514	6.90548e-310
4.97319	-8.89352	2.74041	7.25631	-0.934157	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	6.90547e-310
5.08679	-8.78046	2.74382	7.17624	-0.973935	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	6.90548e-310
5.19925	-8.66517	2.74992	7.11415	-0.980279	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	6.90547e-310
5.26397	-8.53633	2.74089	7.11616	-0.894591	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	6.90548e-310
5.37848	-8.41992	2.75148	7.06398	-0.894446	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	6.90547e-310
5.47728	-8.30713	2.74947	7.03471	-0.861643	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	6.90548e-310
5.59952	-8.20227	2.7576	6.98448	-0.862052	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	6.90547e-310
5.70782	-8.09945	2.75369	6.95656	-0.828528	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	6.90548e-310
5.82483	-7.99925	2.75745	6.91606	-0.82288	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	6.90547e-310
5.92656	-7.89439	2.74807	6.90887	-0.760639	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	6.90548e-310
6.04912	-7.7994	2.75294	6.87185	-0.755028	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	6.90547e-310
6.11517	-7.65697	2.7304	6.93449	-0.589016	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	6.90548e-310
6.23788	-7.54737	2.74407	6.9112	-0.577534	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	6.90547e-310
6.36567	-7.45897	2.74982	6.87325	-0.589835	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	6.90548e-310
6.49939	-7.35564	2.76679	6.84894	-0.578961	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	6.90547e-310
6.62516	-7.26833	2.76761	6.82544	-0.566625	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	6.90548e-310
6.75448	-7.18518	2.76993	6.79833	-0.562468	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	6.90547e-310
6.88192	-7.10163	2.76861	6.78226	-0.53825	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	6.90548e-310
7.02263	-7.01533	2.78133	6.75901	-0.530219	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	6.90547e-310
7.12206	-6.89776	2.76308	6.80713	-0.403582	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	6.90548e-310
7.25343	-6.8077	2.77001	6.79341	-0.394524	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	6.90547e-310
7.35459	-6.69112	2.75578	6.83824	-0.28631	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	6.90548e-310
7.47951	-6.59841	2.75946	6.83111	-0.277719	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	6.90547e-310
7.62663	-6.5424	2.76789	6.77796	-0.34172	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	6.90548e-310
7.7585	-6.46708	2.76798	6.76217	-0.338857	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	6.90547e-310
7.87882	-6.3808	2.75923	6.77311	-0.289799	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	6.90548e-310
8.00611	-6.31603	2.75123	6.75587	-0.291758	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	6.90547e-310
8.12901	-6.23547	2.74457	6.76059	-0.258361	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	6.90548e-310
8.26099	-6.16343	2.74459	6.74902	-0.255835	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	6.90547e-310
8.39261	-6.08957	2.74485	6.74051	-0.249467	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	6.90548e-310
8.53073	-6.00732	2.75406	6.73554	-0.240344	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	6.90547e-310
8.63997	-5.90159	2.74077	6.78294	-0.14217	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	6.90548e-310
8.7693	-5.8141	2.74542	6.78484	-0.13246	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	6.90547e-310
8.90603	-5.74213	2.74885	6.77562	-0.135233	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	6.90548e-310
9.04114	-5.64477	2.76176	6.78275	-0.120498	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	6.90547e-310
9.15133	-5.53612	2.75294	6.82809	-0.0379094	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	6.90548e-310
9.2746	-5.43225	2.75982	6.84203	-0.0221457	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	6.90547e-310
9.39183	-5.33771	2.75617	6.85877	0.00405496	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	6.90548e-310
9.50781	-5.25495	2.74818	6.86206	0.00692514	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	6.90547e-310
9.60146	-5.1273	2.73588	6.93711	0.130387	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	6.90548e-310
9.7096	-5.0177	2.73659	6.95708	0.142759	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	6.90547e-310
9.80843	-4.90149	2.732	6.9961	0.190258	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	6.90548e-310
9.91316	-4.79068	2.73216	7.01552	0.198847	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	6.90547e-310
10.0103	-4.67411	2.72923	7.05084	0.236999	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	6.90548e-310
10.1105	-4.56333	2.72765	7.06925	0.24221	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	6.90547e-310
10.2596	-4.5009	2.736	7.00718	0.122415	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.90548e-310
10.3669	-4.39067	2.73837	7.02073	0.12875	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	6.90547e-310
10.4115	-4.22452	2.72348	7.14368	0.315728	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	6.90548e-310
10.5001	-4.10161	2.7234	7.16817	0.322537	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	6.90547e-310
10.6102	-4.0004	2.72503	7.15454	0.27014	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	6.90548e-310
10.6956	-3.87559	2.7247	7.17779	0.278124	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	6.90547e-310
10.782	-3.75263	2.72446	7.197	0.280364	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	6.90548e-310
10.8681	-3.61578	2.73319	7.22198	0.288751	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	6.90547e-310
10.9158	-3.47815	2.7318	7.28513	0.36478	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	6.90548e-310
10.9784	-3.34103	2.74048	7.31655	0.376416	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	6.90547e-310
11.0863	-3.23324	2.74139	7.27928	0.277568	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	6.90548e-310
11.1613	-3.09685	2.74471	7.30085	0.283185	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	6.90547e-310
11.2087	-2.94758	2.74332	7.36099	0.35408	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	6.90548e-310
11.2737	-2.80148	2.74999	7.38746	0.360092	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	6.90547e-310
11.2153	-2.60721	2.74873	7.5851	0.654191	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	6.90548e-310
11.2326	-2.46833	2.7453	7.62818	0.66417	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	6.90547e-310
11.2898	-2.3345	2.74098	7.62385	0.596187	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	6.90548e-310
11.3085	-2.18224	2.73969	7.66504	0.604173	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	6.90547e-310
11.3564	-2.04315	2.73548	7.66041	0.538565	11.1623	-1.9797	11.3	-2	0.909855	2.72956	6.90548e-310
11.3758	-1.88793	2.73905	7.69563	0.54325	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	6.90547e-310
